dummy_transaction_id,dummy_consult_id,created_at,description,type,transaction_amount,refund_amount
2042,2543,2022-06-21 12:51,capture,consult_payment,49,0
2043,4208,2022-06-24 17:59,authorization,consult_payment,49,0
2046,965,2022-06-27 11:47,capture,consult_payment,49,0
2047,1034,2022-06-28 14:53,capture,consult_payment,49,0
2049,392,2022-06-16 11:30,authorization,consult_payment,49,0
2050,69,2022-06-16 16:08,capture,consult_payment,49,0
2051,3587,2022-06-20 14:24,authorization,consult_payment,49,0
2052,641,2022-06-20 18:09,authorization,consult_payment,49,0
2054,4173,2022-06-24 8:11,capture,consult_payment,49,0
2055,2022,2022-06-25 14:17,authorization,consult_payment,199,0
2056,4249,2022-06-25 17:36,capture,consult_payment,120,0
2057,4312,2022-06-27 10:47,authorization,consult_payment,199,0
2058,2913,2022-06-28 9:22,capture,consult_payment,49,0
2059,4400,2022-06-28 19:47,authorization,consult_payment,49,0
2060,2961,2022-06-29 14:10,authorization,consult_payment,49,0
2061,1577,2022-06-17 7:54,authorization,consult_payment,49,0
2062,1749,2022-06-20 12:10,authorization,consult_payment,49,0
2063,3236,2022-06-20 13:11,capture,consult_payment,49,0
2064,2526,2022-06-21 8:41,authorization,consult_payment,49,0
2065,3708,2022-06-22 8:29,authorization,consult_payment,199,0
2066,1126,2022-06-22 18:55,capture,consult_payment,199,0
2067,2731,2022-06-24 8:48,authorization,consult_payment,49,0
2068,1963,2022-06-24 10:27,capture,consult_payment,79,0
2069,852,2022-06-24 22:40,authorization,consult_payment,49,0
2070,2050,2022-06-26 12:45,authorization,consult_payment,199,0
2071,2825,2022-06-26 15:27,authorization,consult_payment,79,0
2072,951,2022-06-27 4:42,capture,consult_payment,99,0
2073,945,2022-06-27 15:57,authorization,consult_payment,49,0
2075,193,2022-06-19 9:37,authorization,consult_payment,79,0
2076,2316,2022-06-17 10:52,authorization,consult_payment,49,0
2077,3150,2022-06-18 9:30,authorization,consult_payment,79,0
2078,3483,2022-06-18 18:10,authorization,consult_payment,79,0
2079,3579,2022-06-20 12:23,authorization,consult_payment,49,0
2080,1749,2022-06-20 12:51,capture,consult_payment,49,0
2081,632,2022-06-20 16:43,authorization,consult_payment,49,0
2082,358,2022-06-22 14:06,authorization,consult_payment,49,0
2083,3757,2022-06-24 13:04,capture,consult_payment,49,0
2084,867,2022-06-25 10:07,authorization,consult_payment,79,0
2085,1272,2022-06-25 19:33,capture,consult_payment,79,0
2087,3978,2022-06-27 14:29,authorization,consult_payment,49,0
2088,1788,2022-06-27 17:29,authorization,consult_payment,49,0
2089,74,2022-06-16 16:59,authorization,consult_payment,49,0
2090,2434,2022-06-19 13:41,authorization,consult_payment,79,0
2091,211,2022-06-19 17:38,authorization,consult_payment,79,0
2092,3579,2022-06-20 12:39,capture,consult_payment,49,0
2093,3394,2022-06-21 22:41,authorization,consult_payment,220,0
2094,1845,2022-06-22 8:01,capture,consult_payment,49,0
2095,797,2022-06-23 18:33,authorization,consult_payment,49,0
2096,1215,2022-06-24 14:24,authorization,consult_payment,49,0
2097,852,2022-06-24 23:26,capture,consult_payment,49,0
2098,4094,2022-06-29 20:45,capture,consult_payment,49,0
2099,430,2022-06-16 15:45,authorization,consult_payment,49,0
2100,3446,2022-06-17 10:18,authorization,consult_payment,49,0
2101,2314,2022-06-17 10:34,capture,consult_payment,49,0
2102,1745,2022-06-20 11:54,authorization,consult_payment,49,0
2103,3598,2022-06-20 12:14,capture,consult_payment,49,0
2104,4247,2022-06-25 15:45,capture,consult_payment,79,0
2105,1363,2022-06-27 16:22,capture,consult_payment,49,0
2106,2886,2022-06-27 18:14,authorization,consult_payment,49,0
2107,2222,2022-06-15 14:00,authorization,consult_payment,49,0
2108,388,2022-06-15 18:05,capture,consult_payment,49,0
2109,2348,2022-06-17 18:12,authorization,consult_payment,49,0
2110,1654,2022-06-18 15:49,capture,consult_payment,79,0
2111,3177,2022-06-18 19:08,authorization,consult_payment,79,0
2113,3549,2022-06-19 11:23,authorization,consult_payment,79,0
2114,1785,2022-06-20 22:28,capture,consult_payment,49,49
2115,3276,2022-06-21 8:19,authorization,consult_payment,49,0
2116,3333,2022-06-22 8:59,authorization,consult_payment,199,0
2118,3781,2022-06-23 12:20,authorization,consult_payment,49,0
2120,2005,2022-06-25 9:43,authorization,consult_payment,79,0
2121,4321,2022-06-27 12:12,authorization,consult_payment,49,0
2122,1392,2022-06-28 8:30,authorization,consult_payment,49,0
2123,1036,2022-06-28 14:39,authorization,consult_payment,49,0
2124,4441,2022-06-30 8:14,authorization,consult_payment,49,0
2125,2222,2022-06-15 14:26,capture,consult_payment,49,0
2126,3406,2022-06-16 9:56,authorization,consult_payment,49,0
2127,3087,2022-06-17 13:43,capture,consult_payment,180,0
2128,487,2022-06-17 21:10,authorization,consult_payment,49,0
2129,2406,2022-06-18 18:43,capture,consult_payment,79,0
2132,1918,2022-06-23 11:38,authorization,consult_payment,49,0
2133,2406,2022-06-18 18:30,authorization,consult_payment,79,0
2134,2417,2022-06-19 0:59,capture,consult_payment,99,0
2135,622,2022-06-20 17:22,authorization,consult_payment,49,0
2136,639,2022-06-20 21:53,authorization,consult_payment,49,0
2137,299,2022-06-21 13:00,capture,consult_payment,49,0
2138,2574,2022-06-21 20:05,capture,consult_payment,49,0
2140,1224,2022-06-24 17:54,authorization,consult_payment,49,0
2141,453,2022-06-16 22:10,authorization,consult_payment,180,0
2142,3209,2022-06-19 17:29,authorization,consult_payment,79,0
2143,238,2022-06-20 9:37,authorization,consult_payment,49,0
2144,3855,2022-06-25 10:20,authorization,consult_payment,79,0
2145,1297,2022-06-26 11:50,authorization,consult_payment,79,0
2146,2854,2022-06-27 9:14,capture,consult_payment,49,0
2147,3954,2022-06-27 12:26,authorization,consult_payment,180,0
2149,1434,2022-06-29 9:42,authorization,consult_payment,49,0
2150,1441,2022-06-29 12:15,authorization,consult_payment,49,0
2151,1530,2022-06-16 13:08,capture,consult_payment,49,0
2152,2315,2022-06-17 10:45,authorization,consult_payment,49,0
2153,2530,2022-06-21 8:24,authorization,consult_payment,49,0
2154,1846,2022-06-22 7:49,capture,consult_payment,49,0
2155,2810,2022-06-26 8:36,capture,consult_payment,79,0
2157,2884,2022-06-27 18:08,authorization,consult_payment,49,0
